doc_index,appeal_id,entity,normalized,entity_type,category,address,date,context
441,appeal_000441,здание/дом,здание/дом,object,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
441,appeal_000441,жители,жители,actor,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
441,appeal_000441,администрация,администрация,actor,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
441,appeal_000441,сообщает о проблеме,сообщает о проблеме,action,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
441,appeal_000441,проблемный сигнал,проблемный сигнал,problem_anchor,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
441,appeal_000441,дороги,дороги,theme,дороги,,2022-02-24,"Ни один террорист не подойдет к нашем домам - Администрация Невского района заботится, чтобы мы жили как в осаде : территория двора покрыта слоем льда, уборка не осуществляется. Большая просьба не выражать беспокойство - я и так в курсе, что к апрелю ситуация уже не будет вызывать беспокойство ."
442,appeal_000442,дворовая территория,дворовая территория,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,снег и наледь,снег и наледь,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,тротуар,тротуар,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,подъезд,подъезд,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,парк/сквер,парк/сквер,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,здание/дом,здание/дом,object,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,управляющая компания,управляющая компания,actor,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,сообщает о проблеме,сообщает о проблеме,action,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,проблемный сигнал,проблемный сигнал,problem_anchor,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,дороги,дороги,theme,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
442,appeal_000442,дома искровский проспект 6,дома искровский проспект 6,territory,дороги,дома искровский проспект 6,2022-02-24,"Здравствуйте. Пожалуйста повлияйте на уборку этих ледовых глыб во внутреннем дворе дома Искровский проспект 6 корп 5 1 подъезд , между домом 6 корп. 4. Нам трудно выйти из подъезда. От двери уклон к дороге, который в голом льду, даже не посыпан песком. Спуститься с тротуара от подъезда на дорогу, это как в рулетке, повезет,не упадешь, не повезет, увы Мама старается вообще не выходить из дома. Я с коляской не могу через колею проехать. Это все глыбы высотой 20-30 см. На машине на Припарковатся бе"
443,appeal_000443,жители,жители,actor,благоустройство,,2022-02-24,
443,appeal_000443,сообщает о проблеме,сообщает о проблеме,action,благоустройство,,2022-02-24,
443,appeal_000443,проблемный сигнал,проблемный сигнал,problem_anchor,благоустройство,,2022-02-24,
443,appeal_000443,благоустройство,благоустройство,theme,благоустройство,,2022-02-24,
444,appeal_000444,дворовая территория,дворовая территория,object,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,подъезд,подъезд,object,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,здание/дом,здание/дом,object,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,управляющая компания,управляющая компания,actor,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,опасно,опасно,action,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,аварийное состояние,аварийное состояние,problem_anchor,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
444,appeal_000444,дворы и территории общего пользования,дворы и территории общего пользования,theme,дворы и территории общего пользования,,2022-02-24,"Придомовая территория не очищается ото льда, очень скользко и опасно ходить. Из-за льда и выбитых машинами колей к подъездам даже скорой не добраться. УК мер не принимает."
445,appeal_000445,дворовая территория,дворовая территория,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,снег и наледь,снег и наледь,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,дорога,дорога,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,подъезд,подъезд,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,парк/сквер,парк/сквер,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,здание/дом,здание/дом,object,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,жители,жители,actor,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,повреждено,повреждено,action,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,отсутствует,отсутствует,action,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,бездействие исполнителя,бездействие исполнителя,problem_anchor,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,дворы и территории общего пользования,дворы и территории общего пользования,theme,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
445,appeal_000445,мини трактор через 10,мини трактор через 10,territory,дворы и территории общего пользования,мини трактор через 10,2022-02-24,"Просим убрать придомовую территорию от наледей. За время этой снежной зимы наш двор убирали ОДИН раз. Или в конце ноября или в начале декабря. Противогол. реагенты не использовались. Образовались огромные наледи. 10 февраля к нашей радости появились дворники и мини трактор. Мини трактор через 10 минут уехал, т.к. с наледями он справиться не мог. 4 дворника напротив 9 подъезда скалывали наледи вручную. 2 дворника ушли через два часа после начала работы, остальные два еще через два часа. Автомобил"
446,appeal_000446,дворовая территория,дворовая территория,object,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,снег и наледь,снег и наледь,object,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,жители,жители,actor,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,управляющая компания,управляющая компания,actor,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,не устраняет,не устраняет,action,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,бездействие исполнителя,бездействие исполнителя,problem_anchor,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,дворы и территории общего пользования,дворы и территории общего пользования,theme,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
446,appeal_000446,дворе улицы добровольцев 48,дворе улицы добровольцев 48,territory,дворы и территории общего пользования,дворе улицы добровольцев 48,2022-02-24,"Во дворе улицы добровольцев 48 , 48/2 везде лед. Невозможно проехать на машине. Машины трутся дном о лед. Люди передвигаются еле еле, были случаи падения и переломов. Управляющая компания не реагирует на заявки"
447,appeal_000447,дворовая территория,дворовая территория,object,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,снег и наледь,снег и наледь,object,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,тротуар,тротуар,object,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,здание/дом,здание/дом,object,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,жители,жители,actor,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,сообщает о проблеме,сообщает о проблеме,action,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,проблемный сигнал,проблемный сигнал,problem_anchor,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,дворы и территории общего пользования,дворы и территории общего пользования,theme,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
447,appeal_000447,лед вдоль домов 20-40,лед вдоль домов 20-40,territory,дворы и территории общего пользования,лед вдоль домов 20-40,2022-02-24,"Голый лед вдоль домов 20-40 по Ярославскому пр, тротуар ближе к четной стороне домов. ГУП РЭП Прогресс сообщает, что это не их зона ответственности. Дворник только возле парадной посыпает песком. Данная ситуация ВСЮ зиму, 23.02 не звонили, так как праздник, 24.02 звонили по 04 и оформили заявку"
448,appeal_000448,снег и наледь,снег и наледь,object,дворы и территории общего пользования,снег у дома 38,2022-02-24,"Повторно. Не убирается территория вокруг. Дома. Убрали снег у дома 38, кор. 5, по пр.Большевиков., свалив грязный снег на газон. У дома 38к2 по. Пр. Большевиков так ничего и не убирали."
448,appeal_000448,парк/сквер,парк/сквер,object,дворы и территории общего пользования,снег у дома 38,2022-02-24,"Повторно. Не убирается территория вокруг. Дома. Убрали снег у дома 38, кор. 5, по пр.Большевиков., свалив грязный снег на газон. У дома 38к2 по. Пр. Большевиков так ничего и не убирали."
